joint_lock,aa_config,n_runs,qd_score,qd_score_std,total_successful_grasps,total_successful_grasps_std,total_robust_grasps,total_robust_grasps_std,all_robust_grasps_count,all_robust_grasps_count_std,success_rate,success_rate_std,robust_success_rate,robust_success_rate_std,success_archive_coverage,success_archive_coverage_std,diversity_knn,diversity_knn_std,avg_fitness,avg_fitness_std,max_fitness,max_fitness_std,runtime,runtime_std,n_evaluations,n_evaluations_std
none,max,1,495.0,0.0,689.0,0.0,152.0,0.0,1177.0,0.0,4.538032656312226,0.0,0.9996017522899244,0.0,0.20087463556851312,0.0,0.016478391078506332,0.0,0.7184325108853411,0.0,2.0,0.0,441.67067098617554,0.0,50220.0,0.0
lock_index_middle,mid,1,494.0,0.0,588.0,0.0,103.0,0.0,1936.0,0.0,9.926324173636,0.0,1.7383512544802866,0.0,0.17142857142857143,0.0,0.01389285908488348,0.0,0.8401360544217688,0.0,2.0,0.0,398.764888048172,0.0,50220.0,0.0
lock_index_ring,low,1,466.0,0.0,633.0,0.0,105.0,0.0,1319.0,0.0,5.929908403026682,0.0,0.9816806053365194,0.0,0.18454810495626822,0.0,0.015586236261307559,0.0,0.7361769352290679,0.0,2.0,0.0,387.4283471107483,0.0,50220.0,0.0
lock_index_middle_ring,rest,1,456.0,0.0,526.0,0.0,67.0,0.0,639.0,0.0,9.235364396654719,0.0,1.1748307447232178,0.0,0.15335276967930028,0.0,0.013535468420995539,0.0,0.8669201520912547,0.0,2.0,0.0,333.5919101238251,0.0,50220.0,0.0
lock_index_middle_little,max,1,451.0,0.0,435.0,0.0,145.0,0.0,1278.0,0.0,3.7495021903624055,0.0,1.2485065710872163,0.0,0.1268221574344023,0.0,0.01720187144911565,0.0,1.0367816091954023,0.0,2.0,0.0,338.43275022506714,0.0,50220.0,0.0
lock_index_little,rest,1,380.0,0.0,534.0,0.0,71.0,0.0,82.0,0.0,3.7714058144165676,0.0,0.4998008761449622,0.0,0.15568513119533528,0.0,0.019379838645598363,0.0,0.7116104868913857,0.0,2.0,0.0,354.4491331577301,0.0,50220.0,0.0
lock_index_middle_ring,mid,1,282.0,0.0,380.0,0.0,25.0,0.0,25.0,0.0,3.6877737953006773,0.0,0.24093986459577857,0.0,0.11078717201166181,0.0,0.017417876318844505,0.0,0.7421052631578947,0.0,2.0,0.0,312.2632420063019,0.0,50220.0,0.0
lock_index_middle_ring,low,1,277.0,0.0,398.0,0.0,27.0,0.0,52.0,0.0,3.556352050975707,0.0,0.24093986459577857,0.0,0.11603498542274052,0.0,0.015558788879971742,0.0,0.6959798994974874,0.0,2.0,0.0,300.3305330276489,0.0,50220.0,0.0
lock_index_ring,mid,1,240.0,0.0,510.0,0.0,45.0,0.0,157.0,0.0,1.8180007964954201,0.0,0.15929908403026682,0.0,0.14868804664723032,0.0,0.019261628113270854,0.0,0.47058823529411764,0.0,2.0,0.0,339.3448600769043,0.0,50220.0,0.0
none,default,1,201.0,0.0,371.0,0.0,52.0,0.0,59.0,0.0,0.8084428514536042,0.0,0.11150935882118679,0.0,0.10816326530612246,0.0,0.02762557592303355,0.0,0.5417789757412399,0.0,2.0,0.0,403.74650382995605,0.0,50220.0,0.0
lock_index_middle,low,1,186.0,0.0,262.0,0.0,31.0,0.0,32.0,0.0,0.8124253285543608,0.0,0.09557945041816009,0.0,0.07638483965014578,0.0,0.020672445429715185,0.0,0.7099236641221374,0.0,2.0,0.0,332.54648184776306,0.0,50220.0,0.0
lock_index_middle,default,1,181.0,0.0,250.0,0.0,47.0,0.0,54.0,0.0,0.6690561529271207,0.0,0.12544802867383512,0.0,0.0728862973760933,0.0,0.02795408462028306,0.0,0.724,0.0,2.0,0.0,337.0648980140686,0.0,50220.0,0.0
lock_index_middle_ring,default,1,176.0,0.0,231.0,0.0,27.0,0.0,32.0,0.0,0.6969334926324173,0.0,0.07964954201513341,0.0,0.0673469387755102,0.0,0.021380893502238964,0.0,0.7619047619047619,0.0,2.0,0.0,307.1675992012024,0.0,50220.0,0.0
lock_index_middle_ring,max,1,94.0,0.0,145.0,0.0,10.0,0.0,10.0,0.0,2.1226602947033055,0.0,0.14536041417761847,0.0,0.04227405247813411,0.0,0.026014019484950888,0.0,0.6482758620689655,0.0,2.0,0.0,304.3071300983429,0.0,50220.0,0.0
lock_index_middle,max,1,86.0,0.0,117.0,0.0,22.0,0.0,24.0,0.0,0.2528872958980486,0.0,0.04579848665870171,0.0,0.03411078717201166,0.0,0.035171637575359856,0.0,0.7350427350427351,0.0,2.0,0.0,328.902272939682,0.0,50220.0,0.0
